tournaments.RoundRobinTournament
AIs
	lightari
	AgentP(AStarPathFinding)
	mayari
	WorkerRush(AStarPathFinding)
	CoacAI(AStarPathFinding)
	RandomAI
maps
	/home/nickadkins47/CS4900/CS4900-PA3/maps/16x16/basesWorkers16x16A.xml
iterations	100
maxGameLength	3000
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	1000	1000
preAnalysis	true
fullObservability	true
timeoutCheck	true
runGC	false
iteration	map	ai1	ai2	time	winner	crashed	timedout
72	0	5	4	927	1	-1	-1
73	0	0	1	878	1	-1	-1
73	0	0	2	1913	1	-1	-1
73	0	0	3	415	1	-1	-1
73	0	0	4	1681	1	-1	-1
73	0	0	5	789	0	-1	-1
73	0	1	0	630	0	-1	-1
73	0	1	2	825	0	-1	-1
73	0	1	3	1445	1	-1	-1
73	0	1	4	2168	1	-1	-1
73	0	1	5	555	0	-1	-1
73	0	2	0	1242	0	-1	-1
73	0	2	1	1565	0	-1	-1
73	0	2	3	910	0	-1	-1
73	0	2	4	906	1	-1	-1
73	0	2	5	785	0	-1	-1
73	0	3	0	420	0	-1	-1
73	0	3	1	3000	-1	-1	-1
73	0	3	2	960	1	-1	-1
73	0	3	4	860	1	-1	-1
73	0	3	5	505	0	-1	-1
73	0	4	0	895	0	-1	-1
73	0	4	1	1745	0	-1	-1
73	0	4	2	977	0	-1	-1
73	0	4	3	525	1	-1	-1
73	0	4	5	735	0	-1	-1
73	0	5	0	831	1	-1	-1
73	0	5	1	735	1	-1	-1
73	0	5	2	726	1	-1	-1
73	0	5	3	475	1	-1	-1
73	0	5	4	935	1	-1	-1
74	0	0	1	945	1	-1	-1
74	0	0	2	1879	1	-1	-1
74	0	0	3	390	1	-1	-1
74	0	0	4	1661	1	-1	-1
74	0	0	5	918	0	-1	-1
74	0	1	0	820	0	-1	-1
74	0	1	2	1045	0	-1	-1
74	0	1	3	1445	1	-1	-1
74	0	1	4	2754	1	-1	-1
74	0	1	5	475	0	-1	-1
74	0	2	0	1303	0	-1	-1
74	0	2	1	1140	0	-1	-1
74	0	2	3	920	0	-1	-1
74	0	2	4	906	1	-1	-1
74	0	2	5	905	0	-1	-1
74	0	3	0	395	0	-1	-1
74	0	3	1	3000	-1	-1	-1
74	0	3	2	555	0	-1	-1
74	0	3	4	860	1	-1	-1
74	0	3	5	485	0	-1	-1
74	0	4	0	885	0	-1	-1
74	0	4	1	1769	0	-1	-1
74	0	4	2	985	0	-1	-1
74	0	4	3	525	1	-1	-1
74	0	4	5	785	0	-1	-1
74	0	5	0	874	1	-1	-1
74	0	5	1	595	1	-1	-1
74	0	5	2	865	1	-1	-1
74	0	5	3	575	1	-1	-1
74	0	5	4	874	1	-1	-1
75	0	0	1	910	1	-1	-1
75	0	0	2	1913	1	-1	-1
75	0	0	3	420	1	-1	-1
75	0	0	4	1681	1	-1	-1
75	0	0	5	810	0	-1	-1
75	0	1	0	760	0	-1	-1
75	0	1	2	975	0	-1	-1
75	0	1	3	1445	1	-1	-1
75	0	1	4	2729	1	-1	-1
75	0	1	5	485	0	-1	-1
75	0	2	0	1328	0	-1	-1
75	0	2	1	1991	0	-1	-1
75	0	2	3	965	0	-1	-1
75	0	2	4	906	1	-1	-1
75	0	2	5	944	0	-1	-1
75	0	3	0	410	0	-1	-1
75	0	3	1	3000	-1	-1	-1
75	0	3	2	565	0	-1	-1
75	0	3	4	860	1	-1	-1
75	0	3	5	430	0	-1	-1
75	0	4	0	895	0	-1	-1
75	0	4	1	1745	0	-1	-1
75	0	4	2	1002	0	-1	-1
75	0	4	3	525	1	-1	-1
75	0	4	5	775	0	-1	-1
75	0	5	0	925	1	-1	-1
75	0	5	1	775	1	-1	-1
75	0	5	2	905	1	-1	-1
75	0	5	3	440	1	-1	-1
75	0	5	4	840	1	-1	-1
76	0	0	1	1025	1	-1	-1
76	0	0	2	1961	1	-1	-1
76	0	0	3	400	1	-1	-1
76	0	0	4	1723	1	-1	-1
76	0	0	5	846	0	-1	-1
76	0	1	0	545	0	-1	-1
76	0	1	2	785	0	-1	-1
76	0	1	3	1445	1	-1	-1
76	0	1	4	2168	1	-1	-1
76	0	1	5	615	0	-1	-1
76	0	2	0	1231	0	-1	-1
76	0	2	1	1259	0	-1	-1
76	0	2	3	910	0	-1	-1
76	0	2	4	906	1	-1	-1
76	0	2	5	993	0	-1	-1
76	0	3	0	430	0	-1	-1
76	0	3	1	3000	-1	-1	-1
76	0	3	2	735	0	-1	-1
76	0	3	4	860	1	-1	-1
76	0	3	5	465	0	-1	-1
76	0	4	0	895	0	-1	-1
76	0	4	1	1745	0	-1	-1
76	0	4	2	977	0	-1	-1
76	0	4	3	525	1	-1	-1
76	0	4	5	745	0	-1	-1
76	0	5	0	837	1	-1	-1
76	0	5	1	685	1	-1	-1
76	0	5	2	947	1	-1	-1
76	0	5	3	475	1	-1	-1
76	0	5	4	830	1	-1	-1
77	0	0	1	880	1	-1	-1
77	0	0	2	1918	1	-1	-1
77	0	0	3	405	1	-1	-1
77	0	0	4	1661	1	-1	-1
77	0	0	5	879	0	-1	-1
77	0	1	0	765	0	-1	-1
77	0	1	2	1080	0	-1	-1
77	0	1	3	1445	1	-1	-1
77	0	1	4	1726	1	-1	-1
77	0	1	5	555	0	-1	-1
77	0	2	0	1303	0	-1	-1
77	0	2	1	1370	1	-1	-1
77	0	2	3	975	0	-1	-1
77	0	2	4	906	1	-1	-1
77	0	2	5	864	0	-1	-1
77	0	3	0	415	0	-1	-1
77	0	3	1	3000	-1	-1	-1
77	0	3	2	985	0	-1	-1
77	0	3	4	860	1	-1	-1
77	0	3	5	415	0	-1	-1
77	0	4	0	885	0	-1	-1
77	0	4	1	1745	0	-1	-1
77	0	4	2	1007	0	-1	-1
77	0	4	3	525	1	-1	-1
77	0	4	5	775	0	-1	-1
77	0	5	0	962	1	-1	-1
77	0	5	1	755	1	-1	-1
77	0	5	2	880	1	-1	-1
77	0	5	3	480	1	-1	-1
77	0	5	4	780	1	-1	-1
78	0	0	1	970	1	-1	-1
78	0	0	2	1815	1	-1	-1
78	0	0	3	390	1	-1	-1
78	0	0	4	1681	1	-1	-1
78	0	0	5	1266	0	-1	-1
78	0	1	0	740	0	-1	-1
78	0	1	2	1685	1	-1	-1
78	0	1	3	1445	1	-1	-1
78	0	1	4	2168	1	-1	-1
78	0	1	5	615	0	-1	-1
78	0	2	0	1276	0	-1	-1
78	0	2	1	1980	1	-1	-1
78	0	2	3	1005	0	-1	-1
78	0	2	4	906	1	-1	-1
78	0	2	5	835	0	-1	-1
78	0	3	0	405	0	-1	-1
78	0	3	1	3000	-1	-1	-1
78	0	3	2	1125	1	-1	-1
78	0	3	4	860	1	-1	-1
78	0	3	5	505	0	-1	-1
78	0	4	0	885	0	-1	-1
78	0	4	1	1745	0	-1	-1
78	0	4	2	985	0	-1	-1
78	0	4	3	525	1	-1	-1
78	0	4	5	855	0	-1	-1
78	0	5	0	737	1	-1	-1
78	0	5	1	655	1	-1	-1
78	0	5	2	882	1	-1	-1
78	0	5	3	345	1	-1	-1
78	0	5	4	790	1	-1	-1
79	0	0	1	845	1	-1	-1
79	0	0	2	1905	1	-1	-1
79	0	0	3	390	1	-1	-1
79	0	0	4	1694	1	-1	-1
79	0	0	5	729	0	-1	-1
79	0	1	0	565	0	-1	-1
79	0	1	2	946	1	-1	-1
79	0	1	3	1445	1	-1	-1
79	0	1	4	2168	1	-1	-1
79	0	1	5	560	0	-1	-1
79	0	2	0	1316	0	-1	-1
79	0	2	1	1363	0	-1	-1
79	0	2	3	945	0	-1	-1
79	0	2	4	906	1	-1	-1
79	0	2	5	777	0	-1	-1
79	0	3	0	420	0	-1	-1
79	0	3	1	3000	-1	-1	-1
79	0	3	2	1145	1	-1	-1
79	0	3	4	860	1	-1	-1
79	0	3	5	445	0	-1	-1
79	0	4	0	895	0	-1	-1
79	0	4	1	1745	0	-1	-1
79	0	4	2	1007	0	-1	-1
79	0	4	3	525	1	-1	-1
79	0	4	5	845	0	-1	-1
79	0	5	0	870	1	-1	-1
79	0	5	1	695	1	-1	-1
79	0	5	2	915	1	-1	-1
79	0	5	3	565	1	-1	-1
79	0	5	4	865	1	-1	-1
80	0	0	1	935	1	-1	-1
80	0	0	2	1937	1	-1	-1
80	0	0	3	395	1	-1	-1
80	0	0	4	1153	1	-1	-1
80	0	0	5	754	0	-1	-1
80	0	1	0	645	0	-1	-1
80	0	1	2	975	1	-1	-1
80	0	1	3	1445	1	-1	-1
80	0	1	4	2920	1	-1	-1
80	0	1	5	620	0	-1	-1
80	0	2	0	1340	0	-1	-1
80	0	2	1	876	0	-1	-1
80	0	2	3	939	0	-1	-1
80	0	2	4	906	1	-1	-1
80	0	2	5	1006	0	-1	-1
80	0	3	0	390	0	-1	-1
80	0	3	1	3000	-1	-1	-1
80	0	3	2	1145	1	-1	-1
80	0	3	4	860	1	-1	-1
80	0	3	5	515	0	-1	-1
80	0	4	0	895	0	-1	-1
80	0	4	1	1745	0	-1	-1
80	0	4	2	1007	0	-1	-1
80	0	4	3	525	1	-1	-1
80	0	4	5	766	0	-1	-1
80	0	5	0	927	1	-1	-1
80	0	5	1	665	1	-1	-1
80	0	5	2	711	1	-1	-1
80	0	5	3	340	1	-1	-1
80	0	5	4	810	1	-1	-1
81	0	0	1	835	1	-1	-1
81	0	0	2	1930	1	-1	-1
81	0	0	3	430	1	-1	-1
81	0	0	4	1671	1	-1	-1
81	0	0	5	1051	0	-1	-1
81	0	1	0	653	0	-1	-1
81	0	1	2	800	0	-1	-1
81	0	1	3	1445	1	-1	-1
81	0	1	4	1535	1	-1	-1
81	0	1	5	620	0	-1	-1
81	0	2	0	1288	0	-1	-1
81	0	2	1	1050	0	-1	-1
81	0	2	3	1319	0	-1	-1
81	0	2	4	906	1	-1	-1
81	0	2	5	885	0	-1	-1
81	0	3	0	410	0	-1	-1
81	0	3	1	3000	-1	-1	-1
81	0	3	2	675	0	-1	-1
81	0	3	4	860	1	-1	-1
81	0	3	5	525	0	-1	-1
81	0	4	0	885	0	-1	-1
81	0	4	1	1745	0	-1	-1
81	0	4	2	977	0	-1	-1
81	0	4	3	525	1	-1	-1
81	0	4	5	826	0	-1	-1
81	0	5	0	928	1	-1	-1
81	0	5	1	575	1	-1	-1
81	0	5	2	1037	1	-1	-1
81	0	5	3	375	1	-1	-1
81	0	5	4	895	1	-1	-1
82	0	0	1	890	1	-1	-1
82	0	0	2	1930	1	-1	-1
82	0	0	3	415	1	-1	-1
82	0	0	4	1671	1	-1	-1
82	0	0	5	808	0	-1	-1
82	0	1	0	560	0	-1	-1
82	0	1	2	750	0	-1	-1
82	0	1	3	1445	1	-1	-1
82	0	1	4	1545	1	-1	-1
82	0	1	5	525	0	-1	-1
82	0	2	0	1303	0	-1	-1
82	0	2	1	1829	0	-1	-1
82	0	2	3	920	0	-1	-1
82	0	2	4	906	1	-1	-1
82	0	2	5	848	0	-1	-1
82	0	3	0	415	0	-1	-1
82	0	3	1	3000	-1	-1	-1
82	0	3	2	1138	1	-1	-1
82	0	3	4	860	1	-1	-1
82	0	3	5	435	0	-1	-1
82	0	4	0	895	0	-1	-1
82	0	4	1	1745	0	-1	-1
82	0	4	2	1007	0	-1	-1
82	0	4	3	525	1	-1	-1
82	0	4	5	715	0	-1	-1
82	0	5	0	972	1	-1	-1
82	0	5	1	725	1	-1	-1
82	0	5	2	896	1	-1	-1
82	0	5	3	435	1	-1	-1
82	0	5	4	975	1	-1	-1
83	0	0	1	880	1	-1	-1
83	0	0	2	1918	1	-1	-1
83	0	0	3	365	1	-1	-1
83	0	0	4	1351	1	-1	-1
83	0	0	5	815	0	-1	-1
83	0	1	0	766	0	-1	-1
83	0	1	2	940	0	-1	-1
83	0	1	3	1445	1	-1	-1
83	0	1	4	2168	1	-1	-1
83	0	1	5	635	0	-1	-1
83	0	2	0	1316	0	-1	-1
83	0	2	1	1259	0	-1	-1
83	0	2	3	910	0	-1	-1
83	0	2	4	906	1	-1	-1
83	0	2	5	945	0	-1	-1
83	0	3	0	410	0	-1	-1
83	0	3	1	3000	-1	-1	-1
83	0	3	2	1175	1	-1	-1
83	0	3	4	860	1	-1	-1
83	0	3	5	460	0	-1	-1
83	0	4	0	895	0	-1	-1
83	0	4	1	1745	0	-1	-1
83	0	4	2	1002	0	-1	-1
83	0	4	3	525	1	-1	-1
83	0	4	5	715	0	-1	-1
83	0	5	0	826	1	-1	-1
83	0	5	1	605	1	-1	-1
83	0	5	2	879	1	-1	-1
83	0	5	3	475	1	-1	-1
83	0	5	4	895	1	-1	-1
84	0	0	1	985	1	-1	-1
84	0	0	2	1915	1	-1	-1
84	0	0	3	595	1	-1	-1
84	0	0	4	1694	1	-1	-1
84	0	0	5	719	0	-1	-1
84	0	1	0	795	0	-1	-1
84	0	1	2	790	0	-1	-1
84	0	1	3	1445	1	-1	-1
84	0	1	4	2754	1	-1	-1
84	0	1	5	535	0	-1	-1
84	0	2	0	1276	0	-1	-1
84	0	2	1	1045	0	-1	-1
84	0	2	3	910	0	-1	-1
84	0	2	4	906	1	-1	-1
84	0	2	5	967	0	-1	-1
84	0	3	0	425	0	-1	-1
84	0	3	1	3000	-1	-1	-1
84	0	3	2	875	0	-1	-1
84	0	3	4	860	1	-1	-1
84	0	3	5	350	0	-1	-1
84	0	4	0	895	0	-1	-1
84	0	4	1	1769	0	-1	-1
84	0	4	2	1007	0	-1	-1
84	0	4	3	525	1	-1	-1
84	0	4	5	815	0	-1	-1
84	0	5	0	956	1	-1	-1
84	0	5	1	605	1	-1	-1
84	0	5	2	929	1	-1	-1
84	0	5	3	575	1	-1	-1
84	0	5	4	945	1	-1	-1
85	0	0	1	870	1	-1	-1
85	0	0	2	1918	1	-1	-1
85	0	0	3	385	1	-1	-1
85	0	0	4	1681	1	-1	-1
85	0	0	5	1112	0	-1	-1
85	0	1	0	640	0	-1	-1
85	0	1	2	780	0	-1	-1
85	0	1	3	1445	1	-1	-1
85	0	1	4	2920	1	-1	-1
85	0	1	5	630	0	-1	-1
85	0	2	0	1288	0	-1	-1
85	0	2	1	2015	1	-1	-1
85	0	2	3	1086	0	-1	-1
85	0	2	4	906	1	-1	-1
85	0	2	5	885	0	-1	-1
85	0	3	0	400	0	-1	-1
85	0	3	1	3000	-1	-1	-1
85	0	3	2	1145	1	-1	-1
85	0	3	4	860	1	-1	-1
85	0	3	5	540	0	-1	-1
85	0	4	0	895	0	-1	-1
85	0	4	1	1769	0	-1	-1
85	0	4	2	985	0	-1	-1
85	0	4	3	525	1	-1	-1
85	0	4	5	765	0	-1	-1
85	0	5	0	853	1	-1	-1
85	0	5	1	645	1	-1	-1
85	0	5	2	1064	1	-1	-1
85	0	5	3	460	1	-1	-1
85	0	5	4	907	1	-1	-1
86	0	0	1	1035	1	-1	-1
86	0	0	2	1905	1	-1	-1
86	0	0	3	415	1	-1	-1
86	0	0	4	1671	1	-1	-1
86	0	0	5	1025	0	-1	-1
86	0	1	0	830	0	-1	-1
86	0	1	2	795	0	-1	-1
86	0	1	3	1445	1	-1	-1
86	0	1	4	2168	1	-1	-1
86	0	1	5	620	0	-1	-1
86	0	2	0	1303	0	-1	-1
86	0	2	1	1013	0	-1	-1
86	0	2	3	1037	0	-1	-1
86	0	2	4	906	1	-1	-1
86	0	2	5	895	0	-1	-1
86	0	3	0	390	0	-1	-1
86	0	3	1	3000	-1	-1	-1
86	0	3	2	1195	1	-1	-1
86	0	3	4	860	1	-1	-1
86	0	3	5	485	0	-1	-1
86	0	4	0	895	0	-1	-1
86	0	4	1	1745	0	-1	-1
86	0	4	2	977	0	-1	-1
86	0	4	3	525	1	-1	-1
86	0	4	5	745	0	-1	-1
86	0	5	0	886	1	-1	-1
86	0	5	1	605	1	-1	-1
86	0	5	2	843	1	-1	-1
86	0	5	3	480	1	-1	-1
86	0	5	4	885	1	-1	-1
87	0	0	1	855	1	-1	-1
87	0	0	2	1918	1	-1	-1
87	0	0	3	400	1	-1	-1
87	0	0	4	1360	1	-1	-1
87	0	0	5	775	0	-1	-1
87	0	1	0	710	0	-1	-1
87	0	1	2	1075	0	-1	-1
87	0	1	3	1445	1	-1	-1
87	0	1	4	2168	1	-1	-1
87	0	1	5	635	0	-1	-1
87	0	2	0	1303	0	-1	-1
87	0	2	1	2010	1	-1	-1
87	0	2	3	1115	0	-1	-1
87	0	2	4	906	1	-1	-1
87	0	2	5	885	0	-1	-1
87	0	3	0	420	0	-1	-1
87	0	3	1	3000	-1	-1	-1
87	0	3	2	1195	1	-1	-1
87	0	3	4	860	1	-1	-1
87	0	3	5	465	0	-1	-1
87	0	4	0	885	0	-1	-1
87	0	4	1	1745	0	-1	-1
87	0	4	2	1007	0	-1	-1
87	0	4	3	525	1	-1	-1
87	0	4	5	835	0	-1	-1
87	0	5	0	865	1	-1	-1
87	0	5	1	595	1	-1	-1
87	0	5	2	713	1	-1	-1
87	0	5	3	540	1	-1	-1
87	0	5	4	825	1	-1	-1
88	0	0	1	830	1	-1	-1
88	0	0	2	1915	1	-1	-1
88	0	0	3	415	1	-1	-1
88	0	0	4	1671	1	-1	-1
88	0	0	5	824	0	-1	-1
88	0	1	0	620	0	-1	-1
88	0	1	2	900	0	-1	-1
88	0	1	3	1445	1	-1	-1
88	0	1	4	1726	1	-1	-1
88	0	1	5	735	0	-1	-1
88	0	2	0	1303	0	-1	-1
88	0	2	1	1070	0	-1	-1
88	0	2	3	920	0	-1	-1
88	0	2	4	906	1	-1	-1
88	0	2	5	1117	0	-1	-1
88	0	3	0	385	0	-1	-1
88	0	3	1	3000	-1	-1	-1
88	0	3	2	1245	1	-1	-1
88	0	3	4	860	1	-1	-1
88	0	3	5	475	0	-1	-1
88	0	4	0	895	0	-1	-1
88	0	4	1	1745	0	-1	-1
88	0	4	2	977	0	-1	-1
88	0	4	3	525	1	-1	-1
88	0	4	5	758	0	-1	-1
88	0	5	0	786	1	-1	-1
88	0	5	1	600	1	-1	-1
88	0	5	2	865	1	-1	-1
88	0	5	3	480	1	-1	-1
88	0	5	4	795	1	-1	-1
89	0	0	1	955	1	-1	-1
89	0	0	2	1935	1	-1	-1
89	0	0	3	1550	1	-1	-1
89	0	0	4	1661	1	-1	-1
89	0	0	5	832	0	-1	-1
89	0	1	0	555	0	-1	-1
89	0	1	2	925	0	-1	-1
89	0	1	3	1445	1	-1	-1
89	0	1	4	2168	1	-1	-1
89	0	1	5	645	0	-1	-1
89	0	2	0	1231	0	-1	-1
89	0	2	1	1715	0	-1	-1
89	0	2	3	1240	0	-1	-1
89	0	2	4	906	1	-1	-1
89	0	2	5	835	0	-1	-1
89	0	3	0	410	0	-1	-1
89	0	3	1	3000	-1	-1	-1
89	0	3	2	1073	1	-1	-1
89	0	3	4	860	1	-1	-1
89	0	3	5	490	0	-1	-1
89	0	4	0	895	0	-1	-1
89	0	4	1	1745	0	-1	-1
89	0	4	2	982	0	-1	-1
89	0	4	3	525	1	-1	-1
89	0	4	5	815	0	-1	-1
89	0	5	0	967	1	-1	-1
89	0	5	1	655	1	-1	-1
89	0	5	2	857	1	-1	-1
89	0	5	3	525	1	-1	-1
89	0	5	4	765	1	-1	-1
90	0	0	1	900	1	-1	-1
90	0	0	2	1915	1	-1	-1
90	0	0	3	405	1	-1	-1
90	0	0	4	1691	1	-1	-1
90	0	0	5	845	0	-1	-1
90	0	1	0	645	0	-1	-1
90	0	1	2	1075	0	-1	-1
90	0	1	3	1445	1	-1	-1
90	0	1	4	2729	1	-1	-1
90	0	1	5	540	0	-1	-1
90	0	2	0	1291	0	-1	-1
90	0	2	1	929	0	-1	-1
90	0	2	3	1035	0	-1	-1
90	0	2	4	906	1	-1	-1
90	0	2	5	975	0	-1	-1
90	0	3	0	405	0	-1	-1
90	0	3	1	3000	-1	-1	-1
90	0	3	2	1012	1	-1	-1
90	0	3	4	860	1	-1	-1
90	0	3	5	470	0	-1	-1
90	0	4	0	895	0	-1	-1
90	0	4	1	1769	0	-1	-1
90	0	4	2	1002	0	-1	-1
90	0	4	3	525	1	-1	-1
90	0	4	5	825	0	-1	-1
90	0	5	0	905	1	-1	-1
90	0	5	1	690	1	-1	-1
90	0	5	2	1025	1	-1	-1
90	0	5	3	515	1	-1	-1
90	0	5	4	765	1	-1	-1
91	0	0	1	905	1	-1	-1
91	0	0	2	1918	1	-1	-1
91	0	0	3	385	1	-1	-1
91	0	0	4	1694	1	-1	-1
91	0	0	5	884	0	-1	-1
91	0	1	0	795	0	-1	-1
91	0	1	2	855	0	-1	-1
91	0	1	3	1445	1	-1	-1
91	0	1	4	2729	1	-1	-1
91	0	1	5	670	0	-1	-1
91	0	2	0	1316	0	-1	-1
91	0	2	1	845	0	-1	-1
91	0	2	3	920	0	-1	-1
91	0	2	4	906	1	-1	-1
91	0	2	5	826	0	-1	-1
91	0	3	0	390	0	-1	-1
91	0	3	1	3000	-1	-1	-1
91	0	3	2	1515	1	-1	-1
91	0	3	4	860	1	-1	-1
91	0	3	5	560	0	-1	-1
91	0	4	0	895	0	-1	-1
91	0	4	1	1745	0	-1	-1
91	0	4	2	977	0	-1	-1
91	0	4	3	525	1	-1	-1
91	0	4	5	775	0	-1	-1
91	0	5	0	823	1	-1	-1
91	0	5	1	620	1	-1	-1
91	0	5	2	999	1	-1	-1
91	0	5	3	535	1	-1	-1
91	0	5	4	955	1	-1	-1
92	0	0	1	950	1	-1	-1
92	0	0	2	1930	1	-1	-1
92	0	0	3	828	0	-1	-1
92	0	0	4	1691	1	-1	-1
92	0	0	5	1125	0	-1	-1
92	0	1	0	565	0	-1	-1
92	0	1	2	1120	0	-1	-1
92	0	1	3	1445	1	-1	-1
92	0	1	4	1620	1	-1	-1
92	0	1	5	630	0	-1	-1
92	0	2	0	1304	0	-1	-1
92	0	2	1	1739	0	-1	-1
92	0	2	3	1185	0	-1	-1
92	0	2	4	906	1	-1	-1
92	0	2	5	815	0	-1	-1
92	0	3	0	415	0	-1	-1
92	0	3	1	3000	-1	-1	-1
92	0	3	2	1049	1	-1	-1
92	0	3	4	860	1	-1	-1
92	0	3	5	355	0	-1	-1
92	0	4	0	885	0	-1	-1
92	0	4	1	1769	0	-1	-1
92	0	4	2	1007	0	-1	-1
92	0	4	3	525	1	-1	-1
92	0	4	5	820	0	-1	-1
92	0	5	0	905	1	-1	-1
92	0	5	1	735	1	-1	-1
92	0	5	2	954	1	-1	-1
92	0	5	3	555	1	-1	-1
92	0	5	4	820	1	-1	-1
93	0	0	1	900	1	-1	-1
93	0	0	2	1961	1	-1	-1
93	0	0	3	415	1	-1	-1
93	0	0	4	1765	1	-1	-1
93	0	0	5	826	0	-1	-1
93	0	1	0	820	0	-1	-1
93	0	1	2	805	0	-1	-1
93	0	1	3	1445	1	-1	-1
93	0	1	4	2920	1	-1	-1
93	0	1	5	625	0	-1	-1
93	0	2	0	1291	0	-1	-1
93	0	2	1	1250	0	-1	-1
93	0	2	3	910	0	-1	-1
93	0	2	4	906	1	-1	-1
93	0	2	5	833	0	-1	-1
93	0	3	0	380	0	-1	-1
93	0	3	1	3000	-1	-1	-1
93	0	3	2	985	1	-1	-1
93	0	3	4	860	1	-1	-1
93	0	3	5	445	0	-1	-1
93	0	4	0	885	0	-1	-1
93	0	4	1	1745	0	-1	-1
93	0	4	2	1007	0	-1	-1
93	0	4	3	525	1	-1	-1
93	0	4	5	845	0	-1	-1
93	0	5	0	937	1	-1	-1
93	0	5	1	615	1	-1	-1
93	0	5	2	895	1	-1	-1
93	0	5	3	455	1	-1	-1
93	0	5	4	875	1	-1	-1
94	0	0	1	899	1	-1	-1
94	0	0	2	1915	1	-1	-1
94	0	0	3	405	1	-1	-1
94	0	0	4	1691	1	-1	-1
94	0	0	5	855	0	-1	-1
94	0	1	0	630	0	-1	-1
94	0	1	2	1120	0	-1	-1
94	0	1	3	1445	1	-1	-1
94	0	1	4	2168	1	-1	-1
94	0	1	5	665	0	-1	-1
94	0	2	0	1303	0	-1	-1
94	0	2	1	845	0	-1	-1
94	0	2	3	1115	0	-1	-1
94	0	2	4	906	1	-1	-1
94	0	2	5	837	0	-1	-1
94	0	3	0	415	0	-1	-1
94	0	3	1	3000	-1	-1	-1
94	0	3	2	1123	1	-1	-1
94	0	3	4	860	1	-1	-1
94	0	3	5	515	0	-1	-1
94	0	4	0	895	0	-1	-1
94	0	4	1	1745	0	-1	-1
94	0	4	2	1007	0	-1	-1
94	0	4	3	525	1	-1	-1
94	0	4	5	905	0	-1	-1
94	0	5	0	868	1	-1	-1
94	0	5	1	805	1	-1	-1
94	0	5	2	947	1	-1	-1
94	0	5	3	430	1	-1	-1
94	0	5	4	845	1	-1	-1
95	0	0	1	1010	1	-1	-1
95	0	0	2	1918	1	-1	-1
95	0	0	3	395	1	-1	-1
95	0	0	4	1796	1	-1	-1
95	0	0	5	1005	0	-1	-1
95	0	1	0	570	0	-1	-1
95	0	1	2	1115	0	-1	-1
95	0	1	3	1445	1	-1	-1
95	0	1	4	1545	1	-1	-1
95	0	1	5	645	0	-1	-1
95	0	2	0	1231	0	-1	-1
95	0	2	1	915	0	-1	-1
95	0	2	3	910	0	-1	-1
95	0	2	4	906	1	-1	-1
95	0	2	5	915	0	-1	-1
95	0	3	0	405	0	-1	-1
95	0	3	1	3000	-1	-1	-1
95	0	3	2	989	1	-1	-1
95	0	3	4	860	1	-1	-1
95	0	3	5	345	0	-1	-1
95	0	4	0	895	0	-1	-1
95	0	4	1	1745	0	-1	-1
95	0	4	2	977	0	-1	-1
95	0	4	3	525	1	-1	-1
95	0	4	5	825	0	-1	-1
95	0	5	0	1205	1	-1	-1
95	0	5	1	735	1	-1	-1
95	0	5	2	908	1	-1	-1
95	0	5	3	515	1	-1	-1
95	0	5	4	905	1	-1	-1
96	0	0	1	981	1	-1	-1
96	0	0	2	1918	1	-1	-1
96	0	0	3	395	1	-1	-1
96	0	0	4	1345	1	-1	-1
96	0	0	5	832	0	-1	-1
96	0	1	0	560	0	-1	-1
96	0	1	2	780	0	-1	-1
96	0	1	3	1445	1	-1	-1
96	0	1	4	1545	1	-1	-1
96	0	1	5	615	0	-1	-1
96	0	2	0	1316	0	-1	-1
96	0	2	1	876	0	-1	-1
96	0	2	3	910	0	-1	-1
96	0	2	4	906	1	-1	-1
96	0	2	5	915	0	-1	-1
96	0	3	0	395	0	-1	-1
96	0	3	1	3000	-1	-1	-1
96	0	3	2	1195	1	-1	-1
96	0	3	4	860	1	-1	-1
96	0	3	5	445	0	-1	-1
96	0	4	0	885	0	-1	-1
96	0	4	1	1769	0	-1	-1
96	0	4	2	977	0	-1	-1
96	0	4	3	525	1	-1	-1
96	0	4	5	729	0	-1	-1
96	0	5	0	872	1	-1	-1
96	0	5	1	590	1	-1	-1
96	0	5	2	845	1	-1	-1
96	0	5	3	675	1	-1	-1
96	0	5	4	827	1	-1	-1
97	0	0	1	975	1	-1	-1
97	0	0	2	1909	1	-1	-1
97	0	0	3	390	1	-1	-1
97	0	0	4	1676	1	-1	-1
97	0	0	5	849	0	-1	-1
97	0	1	0	670	0	-1	-1
97	0	1	2	810	0	-1	-1
97	0	1	3	1445	1	-1	-1
97	0	1	4	2168	1	-1	-1
97	0	1	5	585	0	-1	-1
97	0	2	0	1303	0	-1	-1
97	0	2	1	1991	0	-1	-1
97	0	2	3	920	0	-1	-1
97	0	2	4	906	1	-1	-1
97	0	2	5	897	0	-1	-1
97	0	3	0	410	0	-1	-1
97	0	3	1	3000	-1	-1	-1
97	0	3	2	585	0	-1	-1
97	0	3	4	860	1	-1	-1
97	0	3	5	495	0	-1	-1
97	0	4	0	895	0	-1	-1
97	0	4	1	1769	0	-1	-1
97	0	4	2	982	0	-1	-1
97	0	4	3	525	1	-1	-1
97	0	4	5	805	0	-1	-1
97	0	5	0	888	1	-1	-1
97	0	5	1	675	1	-1	-1
